state,activity_code,activity_label,status,count
ANDAMAN AND NICOBAR ISLANDS,1(a),Mining of minerals,granted,8
ANDAMAN AND NICOBAR ISLANDS,1(a),Mining of minerals,in_process,1
ANDAMAN AND NICOBAR ISLANDS,1(b),"Off-shore and onshore oil and gas exploration,  development ",granted,4
ANDAMAN AND NICOBAR ISLANDS,1(d),Thermal Power Plants,dead,1
ANDAMAN AND NICOBAR ISLANDS,6(a),Pipelines,tor_granted,1
ANDAMAN AND NICOBAR ISLANDS,7(a),Airports,granted,1
ANDAMAN AND NICOBAR ISLANDS,7(e),"Ports, harbors, breakwaters, dredging",dead,1
ANDAMAN AND NICOBAR ISLANDS,7(e),"Ports, harbors, breakwaters, dredging",granted,2
ANDAMAN AND NICOBAR ISLANDS,8(a),Building / Construction,delisted,1
ANDHRA PRADESH,1,,granted,9
ANDHRA PRADESH,1,,in_process,1
ANDHRA PRADESH,1,,tor_granted,3
ANDHRA PRADESH,1(a),Mining of minerals,dead,185
ANDHRA PRADESH,1(a),Mining of minerals,delisted,375
ANDHRA PRADESH,1(a),Mining of minerals,granted,1829
ANDHRA PRADESH,1(a),Mining of minerals,in_process,268
ANDHRA PRADESH,1(a),Mining of minerals,tor_granted,475
ANDHRA PRADESH,1(b),"Off-shore and onshore oil and gas exploration,  development ",dead,6
ANDHRA PRADESH,1(b),"Off-shore and onshore oil and gas exploration,  development ",delisted,1
ANDHRA PRADESH,1(b),"Off-shore and onshore oil and gas exploration,  development ",granted,9
ANDHRA PRADESH,1(b),"Off-shore and onshore oil and gas exploration,  development ",tor_granted,6
ANDHRA PRADESH,1(c),River Valley/Irrigation projects,dead,2
ANDHRA PRADESH,1(c),River Valley/Irrigation projects,delisted,3
ANDHRA PRADESH,1(c),River Valley/Irrigation projects,granted,7
ANDHRA PRADESH,1(c),River Valley/Irrigation projects,in_process,6
ANDHRA PRADESH,1(c),River Valley/Irrigation projects,tor_granted,22
ANDHRA PRADESH,1(d),Thermal Power Plants,dead,2
ANDHRA PRADESH,1(d),Thermal Power Plants,delisted,1
ANDHRA PRADESH,1(d),Thermal Power Plants,granted,3
ANDHRA PRADESH,15,,tor_granted,1
ANDHRA PRADESH,2(b),Mineral beneficiation,delisted,1
ANDHRA PRADESH,2(b),Mineral beneficiation,granted,4
ANDHRA PRADESH,2(b),Mineral beneficiation,tor_granted,2
ANDHRA PRADESH,3(a),Metallurgical Industries (ferrous and non ferrous),dead,13
ANDHRA PRADESH,3(a),Metallurgical Industries (ferrous and non ferrous),delisted,17
ANDHRA PRADESH,3(a),Metallurgical Industries (ferrous and non ferrous),granted,28
ANDHRA PRADESH,3(a),Metallurgical Industries (ferrous and non ferrous),in_process,7
ANDHRA PRADESH,3(a),Metallurgical Industries (ferrous and non ferrous),tor_granted,14
ANDHRA PRADESH,3(b),Cement plants,dead,8
ANDHRA PRADESH,3(b),Cement plants,delisted,6
ANDHRA PRADESH,3(b),Cement plants,granted,9
ANDHRA PRADESH,3(b),Cement plants,in_process,2
ANDHRA PRADESH,3(b),Cement plants,tor_granted,8
ANDHRA PRADESH,4(a),Petroleum refining industry,granted,1
ANDHRA PRADESH,4(a),Petroleum refining industry,in_process,2
ANDHRA PRADESH,4(a),Petroleum refining industry,tor_granted,2
ANDHRA PRADESH,4(b),Coke oven plants,tor_granted,1
ANDHRA PRADESH,4(c),Asbestos milling / asbestos-based products,granted,1
ANDHRA PRADESH,4(d),Chlor-alkali industry,delisted,2
ANDHRA PRADESH,4(d),Chlor-alkali industry,granted,4
ANDHRA PRADESH,4(d),Chlor-alkali industry,tor_granted,2
ANDHRA PRADESH,4(f),Skin/hide processing including the tanning industry,delisted,1
ANDHRA PRADESH,5(a),Chemical fertilizers,dead,5
ANDHRA PRADESH,5(a),Chemical fertilizers,granted,8
ANDHRA PRADESH,5(a),Chemical fertilizers,in_process,2
ANDHRA PRADESH,5(a),Chemical fertilizers,tor_granted,5
ANDHRA PRADESH,5(b),Pesticides industry and pesticide specific intermediates (ex,dead,1
ANDHRA PRADESH,5(b),Pesticides industry and pesticide specific intermediates (ex,delisted,1
ANDHRA PRADESH,5(b),Pesticides industry and pesticide specific intermediates (ex,granted,1
ANDHRA PRADESH,5(b),Pesticides industry and pesticide specific intermediates (ex,tor_granted,2
ANDHRA PRADESH,5(e,,delisted,1
ANDHRA PRADESH,5(e,,granted,2
ANDHRA PRADESH,5(e,,tor_granted,3
ANDHRA PRADESH,5(f),Synthetic organic chemicals industry,dead,14
ANDHRA PRADESH,5(f),Synthetic organic chemicals industry,delisted,15
ANDHRA PRADESH,5(f),Synthetic organic chemicals industry,granted,35
ANDHRA PRADESH,5(f),Synthetic organic chemicals industry,in_process,3
ANDHRA PRADESH,5(f),Synthetic organic chemicals industry,tor_granted,15
ANDHRA PRADESH,5(g),Distilleries,dead,12
ANDHRA PRADESH,5(g),Distilleries,delisted,5
ANDHRA PRADESH,5(g),Distilleries,granted,24
ANDHRA PRADESH,5(g),Distilleries,in_process,2
ANDHRA PRADESH,5(g),Distilleries,tor_granted,8
ANDHRA PRADESH,5(ga),Grain based distilleries,dead,2
ANDHRA PRADESH,5(ga),Grain based distilleries,granted,7
ANDHRA PRADESH,5(ga),Grain based distilleries,in_process,1
ANDHRA PRADESH,5(ga),Grain based distilleries,tor_granted,5
ANDHRA PRADESH,5(h),Integrated paint industry,dead,1
ANDHRA PRADESH,5(h),Integrated paint industry,delisted,1
ANDHRA PRADESH,5(h),Integrated paint industry,granted,1
ANDHRA PRADESH,5(h),Integrated paint industry,tor_granted,2
ANDHRA PRADESH,5(i),Pulp & Paper Industry,dead,1
ANDHRA PRADESH,5(i),Pulp & Paper Industry,delisted,1
ANDHRA PRADESH,7(a),Airports,delisted,6
ANDHRA PRADESH,7(a),Airports,granted,1
ANDHRA PRADESH,7(a),Airports,in_process,1
ANDHRA PRADESH,7(a),Airports,tor_granted,6
ANDHRA PRADESH,7(c,,dead,5
ANDHRA PRADESH,7(c,,delisted,1
ANDHRA PRADESH,7(c,,granted,10
ANDHRA PRADESH,7(c,,in_process,2
ANDHRA PRADESH,7(c,,tor_granted,3
ANDHRA PRADESH,7(d,,granted,1
ANDHRA PRADESH,7(d,,in_process,1
ANDHRA PRADESH,7(da),Bio-Medical Waste Treatment Facilities,delisted,3
ANDHRA PRADESH,7(da),Bio-Medical Waste Treatment Facilities,granted,1
ANDHRA PRADESH,7(da),Bio-Medical Waste Treatment Facilities,in_process,1
ANDHRA PRADESH,7(da),Bio-Medical Waste Treatment Facilities,tor_granted,1
ANDHRA PRADESH,7(e),"Ports, harbors, breakwaters, dredging",dead,4
ANDHRA PRADESH,7(e),"Ports, harbors, breakwaters, dredging",delisted,1
ANDHRA PRADESH,7(e),"Ports, harbors, breakwaters, dredging",granted,15
ANDHRA PRADESH,7(e),"Ports, harbors, breakwaters, dredging",in_process,3
ANDHRA PRADESH,7(e),"Ports, harbors, breakwaters, dredging",tor_granted,3
ANDHRA PRADESH,7(f),Road,delisted,1
ANDHRA PRADESH,7(f),Road,granted,2
ANDHRA PRADESH,7(h),Common Effluent Treatment Plants (CETPs),delisted,1
ANDHRA PRADESH,7(h),Common Effluent Treatment Plants (CETPs),granted,2
ANDHRA PRADESH,7(h),Common Effluent Treatment Plants (CETPs),tor_granted,3
ANDHRA PRADESH,8(a),Building / Construction,dead,6
ANDHRA PRADESH,8(a),Building / Construction,delisted,15
ANDHRA PRADESH,8(a),Building / Construction,granted,89
ANDHRA PRADESH,8(a),Building / Construction,in_process,16
ANDHRA PRADESH,8(b),Townships/ Area Development Projects / Rehabilitation Centre,delisted,1
ANDHRA PRADESH,8(b),Townships/ Area Development Projects / Rehabilitation Centre,granted,18
ANDHRA PRADESH,8(b),Townships/ Area Development Projects / Rehabilitation Centre,in_process,7
ANDHRA PRADESH,8(b),Townships/ Area Development Projects / Rehabilitation Centre,tor_granted,18
ANDHRA PRADESH,Building,,granted,2
ANDHRA PRADESH,Mining,,dead,1
ANDHRA PRADESH,Mining,,granted,6
ANDHRA PRADESH,UNCLASSIFIED,,dead,1
ANDHRA PRADESH,UNCLASSIFIED,,delisted,1
ANDHRA PRADESH,UNCLASSIFIED,,granted,254
ANDHRA PRADESH,UNCLASSIFIED,,in_process,85
ANDHRA PRADESH,UNCLASSIFIED,,tor_granted,106
ARUNACHAL PRADESH,1(a),Mining of minerals,granted,2
ARUNACHAL PRADESH,1(a),Mining of minerals,in_process,2
ARUNACHAL PRADESH,1(a),Mining of minerals,tor_granted,1
ARUNACHAL PRADESH,1(b),"Off-shore and onshore oil and gas exploration,  development ",granted,4
ARUNACHAL PRADESH,1(b),"Off-shore and onshore oil and gas exploration,  development ",in_process,3
ARUNACHAL PRADESH,1(c),River Valley/Irrigation projects,dead,3
ARUNACHAL PRADESH,1(c),River Valley/Irrigation projects,delisted,2
ARUNACHAL PRADESH,1(c),River Valley/Irrigation projects,granted,7
ARUNACHAL PRADESH,1(c),River Valley/Irrigation projects,in_process,4
ARUNACHAL PRADESH,1(c),River Valley/Irrigation projects,tor_granted,9
ARUNACHAL PRADESH,3(a),Metallurgical Industries (ferrous and non ferrous),in_process,1
ARUNACHAL PRADESH,3(a),Metallurgical Industries (ferrous and non ferrous),tor_granted,3
ARUNACHAL PRADESH,4(b),Coke oven plants,dead,1
ARUNACHAL PRADESH,5(g),Distilleries,dead,1
ARUNACHAL PRADESH,5(g),Distilleries,tor_granted,1
ARUNACHAL PRADESH,7(i),Common Municipal Solid Waste Management Facility (CMSWMF),dead,1
ARUNACHAL PRADESH,7(i),Common Municipal Solid Waste Management Facility (CMSWMF),delisted,1
ARUNACHAL PRADESH,7(i),Common Municipal Solid Waste Management Facility (CMSWMF),in_process,1
ASSAM,1,,granted,11
ASSAM,1(a),Mining of minerals,dead,56
ASSAM,1(a),Mining of minerals,delisted,288
ASSAM,1(a),Mining of minerals,granted,722
ASSAM,1(a),Mining of minerals,in_process,95
ASSAM,1(a),Mining of minerals,tor_granted,28
ASSAM,1(b),"Off-shore and onshore oil and gas exploration,  development ",dead,6
ASSAM,1(b),"Off-shore and onshore oil and gas exploration,  development ",delisted,6
ASSAM,1(b),"Off-shore and onshore oil and gas exploration,  development ",granted,27
ASSAM,1(b),"Off-shore and onshore oil and gas exploration,  development ",in_process,3
ASSAM,1(b),"Off-shore and onshore oil and gas exploration,  development ",tor_granted,6
ASSAM,1(c),River Valley/Irrigation projects,delisted,1
ASSAM,1(c),River Valley/Irrigation projects,granted,1
ASSAM,1(c),River Valley/Irrigation projects,tor_granted,6
ASSAM,1(d),Thermal Power Plants,granted,1
ASSAM,1(d),Thermal Power Plants,tor_granted,2
ASSAM,3(a),Metallurgical Industries (ferrous and non ferrous),delisted,6
ASSAM,3(a),Metallurgical Industries (ferrous and non ferrous),granted,3
ASSAM,3(a),Metallurgical Industries (ferrous and non ferrous),in_process,3
ASSAM,3(a),Metallurgical Industries (ferrous and non ferrous),tor_granted,5
ASSAM,3(b),Cement plants,dead,4
ASSAM,3(b),Cement plants,delisted,1
ASSAM,3(b),Cement plants,granted,12
ASSAM,3(b),Cement plants,in_process,1
ASSAM,3(b),Cement plants,tor_granted,10
ASSAM,4(a),Petroleum refining industry,granted,1
ASSAM,4(d),Chlor-alkali industry,tor_granted,1
ASSAM,5(a),Chemical fertilizers,tor_granted,1
ASSAM,5(c),Petro-chemical complexes (industries based on processing of ,granted,1
ASSAM,5(f),Synthetic organic chemicals industry,dead,1
ASSAM,5(f),Synthetic organic chemicals industry,delisted,1
ASSAM,5(f),Synthetic organic chemicals industry,granted,11
ASSAM,5(g),Distilleries,dead,1
ASSAM,5(g),Distilleries,delisted,1
ASSAM,5(g),Distilleries,granted,9
ASSAM,5(ga),Grain based distilleries,delisted,1
ASSAM,5(h),Integrated paint industry,delisted,1
ASSAM,5(h),Integrated paint industry,granted,2
ASSAM,5(i),Pulp & Paper Industry,delisted,1
ASSAM,7(a),Airports,granted,3
ASSAM,7(a),Airports,tor_granted,2
ASSAM,7(c,,granted,1
ASSAM,7(d,,granted,2
ASSAM,7(d,,tor_granted,1
ASSAM,7(da),Bio-Medical Waste Treatment Facilities,delisted,1
ASSAM,7(da),Bio-Medical Waste Treatment Facilities,granted,1
ASSAM,7(da),Bio-Medical Waste Treatment Facilities,tor_granted,4
ASSAM,7(f),Road,dead,1
ASSAM,7(f),Road,tor_granted,2
ASSAM,8(a),Building / Construction,dead,10
ASSAM,8(a),Building / Construction,delisted,12
ASSAM,8(a),Building / Construction,granted,72
ASSAM,8(a),Building / Construction,in_process,10
ASSAM,8(a),Building / Construction,tor_granted,4
ASSAM,8(b),Townships/ Area Development Projects / Rehabilitation Centre,dead,1
ASSAM,8(b),Townships/ Area Development Projects / Rehabilitation Centre,delisted,2
ASSAM,8(b),Townships/ Area Development Projects / Rehabilitation Centre,granted,6
ASSAM,8(b),Townships/ Area Development Projects / Rehabilitation Centre,tor_granted,5
ASSAM,Mining,,delisted,1
ASSAM,Mining,,granted,5
ASSAM,Off-shore,,granted,1
ASSAM,UNCLASSIFIED,,delisted,1
ASSAM,UNCLASSIFIED,,granted,169
ASSAM,UNCLASSIFIED,,in_process,11
ASSAM,UNCLASSIFIED,,tor_granted,10
BIHAR,1,,tor_granted,10
BIHAR,1(a),Mining of minerals,dead,41
BIHAR,1(a),Mining of minerals,delisted,39
BIHAR,1(a),Mining of minerals,granted,1352
BIHAR,1(a),Mining of minerals,in_process,282
BIHAR,1(a),Mining of minerals,tor_granted,314
BIHAR,1(c),River Valley/Irrigation projects,delisted,1
BIHAR,1(c),River Valley/Irrigation projects,tor_granted,5
BIHAR,1(d),Thermal Power Plants,dead,4
BIHAR,1(d),Thermal Power Plants,delisted,1
BIHAR,1(d),Thermal Power Plants,granted,3
BIHAR,1(d),Thermal Power Plants,in_process,1
BIHAR,1(d),Thermal Power Plants,tor_granted,4
BIHAR,3(a),Metallurgical Industries (ferrous and non ferrous),dead,1
BIHAR,3(a),Metallurgical Industries (ferrous and non ferrous),delisted,2
BIHAR,3(a),Metallurgical Industries (ferrous and non ferrous),granted,9
BIHAR,3(a),Metallurgical Industries (ferrous and non ferrous),tor_granted,9
BIHAR,3(b),Cement plants,delisted,1
